id,name,original_name,subtitle,category,equipment,equipment_detected,exercise_type,exercise_family,base_exercise_name,primaryMuscle,secondaryMuscles,muscleGroups,hasVideo,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,priority_build_muscle,priority_get_lean,priority_home,priority_gym,complementary_families,is_equipment_primary
b1cfa545-0260-476f-b35e-cf328d997b09,One Arm Upright Row (Dumbbell),One Arm Upright Row (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,upright_row,Upright Row,Side Delts,Upper Traps; Front Delts,Side Delts; Upper Traps; Front Delts,False,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,92,90,92,90,"lateral_raise, shrug, shoulder_press",False
b1e0b594-e1ec-4eda-a97b-c70459ff3284,Sumo High Pull (Kettlebell),Sumo High Pull (Kettlebell),Full Body - Kettlebell,Full Body,Kettlebell,kettlebell,strength,pull,Pull,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,75,85,85,78,,False
b1e29896-4f92-4b56-83ed-0ce00fd4b580,Seated Single Leg Hugging Knee Flexion (Bodyweight),Seated Single Leg Hugging Knee Flexion,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_isolation,Leg Isolation,Quads,Glutes,Quads; Glutes,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
b1ecda42-ce2a-4181-997e-d93f1870111e,Lying Single Toe Pointing (Bodyweight),Lying Single Toe Pointing,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b1fe3847-1e79-4ef6-b430-5de18b04f83b,Standing Figure Four Pose (Bodyweight),Standing Figure Four Pose,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,yoga_pose,Yoga Pose,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
b21a131d-db1a-475c-bb72-cc88da387321,Bird Dog (Bodyweight),Bird Dog,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,bird_dog,Bird Dog,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b21e9164-a840-42ed-a3c4-82334e797c37,Forward Fold Twist with Toe Hold (Bodyweight),Forward Fold Twist With Toe Hold,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,russian_twist,Russian Twist,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,70,88,95,65,,False
b221f701-3e65-4e1f-848d-7da5d1848590,Gate Rock (Advanced) (Bodyweight),Gate Rock (advanced),Full Body - Advanced,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b23b88fa-2286-4909-80e3-00eefbcc2269,Inverted Row Bent Knee Under Table (Bodyweight),Inverted Row Bent Knee Under Table,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,inverted_row,Inverted Row,Middle Back,Lats; Biceps,Middle Back; Lats; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
b246c2ed-d45d-4733-856e-0095ce5600cb,"Pushdown (Cable, Straight Arm)",Pushdown (straight Arm)  (Cable),"Arms - Cable, Straight Arm",Arms,Cable,cable,strength,tricep_pushdown,Tricep Pushdown,Triceps,,Triceps,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"tricep_extension, skull_crusher, dip",True
b24d64da-0ba5-4b0e-ab03-ead04cbdcf2c,Overhead Rear Lunge (Barbell),Landmine Overhead Rear Lunge,Legs - Barbell,Legs,Bodyweight,bodyweight,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,70,88,95,65,"split_squat, step_up, squat, leg_press",False
b266ee24-5d72-4533-bc05-3489c35603f0,Spine Twist (Bodyweight),Spine Twist,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,russian_twist,Russian Twist,Obliques,Core,Obliques; Core,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b26dc2f1-323e-44ad-8275-ef4aa8a965bf,Standing March with Shoulders Extension (Bodyweight),Standing March With Shoulders Extension,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,extension,Extension,Triceps,,Triceps,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"tricep_extension, leg_extension",False
b27499bf-8c05-46de-b268-d5003815a53f,Standing Alternating Diagonal Prayer Push (Bodyweight),Standing Alternating Diagonal Prayer Push,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,push,Push,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b27ceefb-2938-4fcd-a556-db8d205f6ec4,Thomas Test (Bodyweight),Thomas Test,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b28b48b5-ea3d-4a18-8704-a9e5acfa4231,Lying Upper Body T Raise (Bodyweight),Lying Upper Body T Raise,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
b2a7dafc-c670-4aa8-bc00-3ef9b54b3b1a,Kneeling Bend Knee Chair Supported (Bodyweight),Kneeling Bend Knee Chair Supported,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,False,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b2bcc9aa-d0e5-4a50-b22d-30bd5e3783ac,Circle Arms Knee Raises on Chair (Bodyweight),Circle Arms Knee Raises On Chair,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,leg_raise,Leg Raise,Lower Abs,Hip Flexors; Abs,Lower Abs; Hip Flexors; Abs,True,False,beginner,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"crunch, plank, reverse_crunch",False
b2c6e6c9-91ed-4ef8-a3bf-8d131fbe7bc0,Seated Kayak Row with a Towel on a Padded Stool (Bodyweight),Seated Kayak Row With A Towel On A Padded Stool,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,cable_row,Cable Row,Middle Back,,Middle Back,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
b2c820ac-c1b1-4223-b519-a7eb87417019,Calf Raise with Wall Support (Bodyweight),Calf Raise With Wall Support,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,calf_raise,Calf Raise,Calves,,Calves,True,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,70,88,95,65,leg_press,False
b2e33479-669a-4b84-9c9b-15273603c627,Lever Standing Single Leg Curl (plate Loaded),Lever Standing Single Leg Curl (plate Loaded),Legs - plate Loaded,Legs,Machine,machine,strength,leg_curl,Leg Curl,Hamstrings,Calves,Hamstrings; Calves,False,False,beginner,True,False,8,5,5,6,6,10,15,3,60,6,2,80,75,20,88,"romanian_deadlift, hip_thrust, leg_extension",True
b2e7ed32-a199-4315-a07b-ee13079b9c86,Lying Triceps Extension (Barbell),Lying Triceps Extension (Barbell),Arms - Barbell,Arms,Barbell,barbell,strength,skull_crusher,Skull Crusher,Triceps,,Triceps,False,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,95,80,65,95,"tricep_extension, tricep_pushdown, dip",False
b3110834-1632-448e-afc5-f35eac1c2a85,Sitting Knee Tuck on a Padded Stool (Bodyweight),Sitting Knee Tuck On A Padded Stool,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b313ca0b-58cc-47ac-b0c0-ef759746d4c0,Half Jackknife (Bodyweight),Half Jackknife,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b327fd08-78cd-4378-b1e3-0563707a6763,"Standing Pulldown (Cable, Rope)",Standing Pulldown (Rope) (Cable),"Back - Cable, Rope",Back,Cable,cable,strength,lat_pulldown,Lat Pulldown,Lats,Biceps; Upper Back,Lats; Biceps; Upper Back,False,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,85,88,30,92,"pull_up, bent_over_row, bicep_curl, face_pull",True
b333deab-330c-44d4-9531-c48c1b1b64bb,Weighted Lying Twist (Bodyweight),Weighted Lying Twist,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,russian_twist,Russian Twist,Full Body,,Full Body,True,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b3582aec-e12a-459a-8231-b43b99cfad22,Seated Wrist Curl (EZ Bar),EZ Bar Seated Wrist Curl,Arms - EZ Bar,Arms,Bodyweight,bodyweight,strength,wrist_curl,Wrist Curl,Biceps,,Biceps,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"reverse_curl, bicep_curl",False
b3592b98-5c2b-4c76-b9af-17b7b5370661,Chest Supported Lateral Raises (Dumbbell),Chest Supported Lateral Raises (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,lateral_raise,Lateral Raise,Side Delts,Front Delts,Side Delts; Front Delts,False,False,beginner,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"shoulder_press, front_raise, rear_delt_fly",True
b35ca8fd-465e-4d77-a4c9-401fe48ea2e6,Reverse Sliding Leg Curl on Floor with Towel (Bodyweight),Reverse Sliding Leg Curl On Floor With Towel,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,reverse_curl,Reverse Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,6,2,70,88,95,65,"bicep_curl, hammer_curl, wrist_curl",False
b365b5c7-c714-4805-8f52-780599f4bb04,"Seated Twist (Barbell, Stability Ball)",Seated Twist (stability Ball) (Barbell),"Core - Barbell, Stability Ball",Core,Barbell,barbell,strength,russian_twist,Russian Twist,Core,Abs,Core; Abs,False,False,intermediate,True,False,8,6,5,6,6,12,20,3,60,4,2,95,80,65,95,"crunch, plank",False
b36aa16a-3c30-4db9-a7a5-1a71a1540b7d,Alternate Opposite Superman Lift and Row (Bodyweight),Alternate Opposite Superman Lift And Row,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,False,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
b36cf345-d6eb-4d39-b694-992532970f1d,One Arm Lateral High Row (Machine),Lever One Arm Lateral High Row,Back - Machine,Back,Machine,machine,strength,machine_row,Machine Row,Middle Back,,Middle Back,False,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,80,75,20,88,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
b3707525-2d85-4568-a97b-1b12fb5e52ea,Sz Bar Close Grip Curl (Cable),SZ Bar Close Grip Curl (Cable),Arms - Cable,Arms,Cable,cable,strength,bicep_curl,Bicep Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"hammer_curl, preacher_curl, tricep_extension",False
b3798bfa-e686-488e-bfb7-dd6b84a67e93,45 Degrees Wide Stance Leg Press (Machine),Sled 45 Degrees Wide Stance Leg Press,Legs - Machine,Legs,Bodyweight,bodyweight,strength,leg_press,Leg Press,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,70,88,95,65,"squat, leg_extension, leg_curl, hack_squat",False
b38602a9-ba13-4432-830d-b52096d45d8e,Alternate Reverse Curl (Rings),Ring Alternate Reverse Curl,Arms - Rings,Arms,Bodyweight,bodyweight,strength,reverse_curl,Reverse Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, hammer_curl, wrist_curl",False
b38734d5-d0c2-4deb-9b51-b59016059395,Medicine Ball Crunch on Stability Ball (Bodyweight),Medicine Ball Crunch On Stability Ball,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",True
b398b73b-70f5-4f90-9668-8b1ceb87221e,Side Lying T Thigh Raise Hold (Bodyweight),Side Lying T Thigh Raise Hold,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
b3c2168d-24ae-43c6-bda0-da28167a9873,Alternate V Feet Raises (Bodyweight),Alternate V Feet Raises,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
b3d85cb4-b26c-4b20-93b1-fa3d55e13683,Inline Skating (Bodyweight),Inline Skating,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b3e23e8e-38dd-489c-9bf1-64a55c00f174,Seated Bent Knee Abduction (Band),Seated Bent Knee Abduction (Resistance Band),Legs - Band,Legs,Band,band,strength,hip_abduction,Hip Abduction,Glute Med/Min,Glutes,Glute Med/Min; Glutes,False,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,60,85,90,50,"hip_adduction, glute_kickback, hip_thrust",False
b3ebdc9c-645b-4308-853f-7e8eb4e397b3,Skull Crusher (Barbell),Skull Crusher (Barbell),Arms - Barbell,Arms,Barbell,barbell,strength,skull_crusher,Skull Crusher,Triceps,,Triceps,False,False,intermediate,True,False,8,6,5,6,6,10,15,3,60,4,2,95,80,65,95,"tricep_extension, tricep_pushdown, dip",False
b3ec47aa-89ec-4d76-8416-3d078916dc29,Single Leg Support Balance (Bodyweight),Single Leg Support Balance,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,balance,Balance,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
b3f535d7-cc50-4d03-9a69-43752a646919,Leg Over Knee Glute Bridge (Left) (Bodyweight),Leg Over Knee Glute Bridge (left),Legs - Left,Legs,Bodyweight,bodyweight,strength,glute_bridge,Glute Bridge,Glutes,Hamstrings; Core,Glutes; Hamstrings; Core,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"hip_thrust, romanian_deadlift, leg_curl",False
b3fe6ab2-78b3-451b-b27f-f2b4afe94c49,Lying Legs Triangle Drop (Bodyweight),Lying Legs Triangle Drop,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_isolation,Leg Isolation,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
b40f8c33-32ff-43f5-9b22-3c3c2a487ee6,Seated Fist Pulse (Bodyweight),Seated Fist Pulse,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b41128d1-db7c-4fe9-abe1-bc386fa8c37a,Low Lunge (Bodyweight),Low Lunge,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,70,88,95,65,"split_squat, step_up, squat, leg_press",False
b41419ff-8704-429f-9941-cd235bccf76d,Knee Thrust Floor Tap (Bodyweight),Knee Thrust Floor Tap,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,hip_thrust,Hip Thrust,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b42f3e80-b1c4-4a1f-a520-4b8add59bad8,"Seated Twist (Barbell, On Stability Ball)",Seated Twist (on Stability Ball) (Barbell),"Core - Barbell, On Stability Ball",Core,Barbell,barbell,strength,russian_twist,Russian Twist,Core,Abs,Core; Abs,False,False,intermediate,True,False,8,6,5,6,6,12,20,3,60,4,2,95,80,65,95,"crunch, plank",False
b442ad15-b32d-476d-a69b-eff552b8cec9,Bent Over Low Row (Machine),Lever Bent Over Low Row,Back - Machine,Back,Machine,machine,strength,machine_row,Machine Row,Middle Back,,Middle Back,False,True,beginner,True,False,10,10,7,5,8,6,12,4,90,7,4,80,75,20,88,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
b44ce5dd-f859-4707-b9b3-83b3b593d8de,Quadruped Hip Rotation (Bodyweight),Quadruped Hip Rotation,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,rotation,Rotation,Quads,Glutes,Quads; Glutes,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
b450c8f3-0a0a-4dbd-9470-dd1009944c69,Weighted Seated Single Leg Knee Extension (Versio) (Bodyweight),Weighted Seated Single Leg Knee Extension (versio,Arms - Versio,Arms,Bodyweight,bodyweight,strength,extension,Extension,Triceps,,Triceps,False,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"tricep_extension, leg_extension",False
b499bdba-a5ce-4bbc-ae8d-179d06942e16,Bridge March (Bodyweight),Bridge March,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,glute_bridge,Glute Bridge,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b49a1b3f-b516-47e5-bede-8100b5abd710,Sumo Squat Floor Touch (Bodyweight),Sumo Squat Floor Touch,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,sumo_squat,Sumo Squat,Quads,,Quads,True,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
b49a28b0-cb9e-4b57-b808-a951c7692529,Backward Forward Turn to Side Neck Stretch (Bodyweight),Backward Forward Turn To Side Neck Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,back_stretch,Back Stretch,Lower Back,,Lower Back,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
b4a1fdae-6f8a-4b2f-94b7-c3e6f9187195,Forward Sideward Hop (Bodyweight),Forward Sideward Hop,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,jump,Jump,Full Body,,Full Body,True,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,,False
b4a44a5c-b73d-4674-8534-b05abe30f7d2,Bent Leg Superman Raise (Bodyweight),Bent Leg Superman Raise,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
b4b26c36-d142-4ebd-8f4e-da574e337e4e,Crocodile Crawl (Bodyweight),Crocodile Crawl,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,crawl,Crawl,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b4c3fefb-5d9c-4988-84ea-6eab4b105d03,Neck Half Circle (Bodyweight),Neck Half Circle,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b4d2b25e-da22-46a3-b9a5-d6a7ed411bb5,Crossed Body Twist Sit Up (Bodyweight),Crossed Body Twist Sit Up,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",True
b4f3fdd8-0c9f-4681-9c1d-97625ed57b93,Standing Back Stretch (Bodyweight),Standing Back Stretch (Bodyweight),Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,back_stretch,Back Stretch,Lower Back,,Lower Back,False,False,beginner,True,True,1,1,2,7,6,1,1,1,30,1,2,70,88,95,65,,False
b522251f-3fce-4cca-b2dd-c1da867377e4,Squeeze Bench Press (Dumbbell),Squeeze Bench Press (Dumbbell),Chest - Dumbbell,Chest,Dumbbell,dumbbell,strength,bench_press,Bench Press,Mid Chest,Front Delts; Triceps,Mid Chest; Front Delts; Triceps,False,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,92,90,92,90,"incline_bench_press, fly, tricep_pushdown, dip",False
b526cfd9-5091-4ac0-8f7d-a629e889e544,Standing Elbow Circle (Bodyweight),Standing Elbow Circle,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b559112a-0b54-42e7-9b0b-56e6607a74d1,Standing Side Kick (Bodyweight),Standing Side Kick,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,kick,Kick,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
b571566f-b457-4c9f-aee2-62e451a98d63,Negative Crunch (Bodyweight),Negative Crunch,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",True
b57ddf68-edb7-4c1c-ab08-ee947941c0da,Wide Glute Pulse Bridge (Bodyweight),Wide Glute Pulse Bridge,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,glute_bridge,Glute Bridge,Glutes,Hamstrings; Core,Glutes; Hamstrings; Core,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"hip_thrust, romanian_deadlift, leg_curl",False
b591f0eb-3558-48f7-a74f-cb1dd2dd2af8,Ab Roller Crunch (Bodyweight),Ab Roller Crunch,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",True
b5942b9e-fb8b-4199-a250-9c0b36ccea2c,Lying Abduction Leg Raise on Floor (Bodyweight),Lying Abduction Leg Raise On Floor,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_abduction,Hip Abduction,Glute Med/Min,Glutes,Glute Med/Min; Glutes,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"hip_adduction, glute_kickback, hip_thrust",False
